sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
Now stop,0,1,stop,VERB,"(of an event, action, or process) come to an end; cease to happen.",his laughter stopped as quickly as it had begun
I 'll take them .,0,1,'ll,VERB,,
I 'll take them .,0,2,take,VERB,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
Can you two go and sit down with daddy please cos this is getting silly .,0,0,Can,VERB,Be able to.,they can run fast
Can you two go and sit down with daddy please cos this is getting silly .,0,3,go,VERB,Move from one place to another; travel.,he went out to the shops
Can you two go and sit down with daddy please cos this is getting silly .,0,5,sit,VERB,Adopt or be in a position in which one's weight is supported by one's buttocks rather than one's feet and one's back is upright.,I sat next to him at dinner
Can you two go and sit down with daddy please cos this is getting silly .,0,12,is,VERB,Exist.,there are no easy answers
Can you two go and sit down with daddy please cos this is getting silly .,0,13,getting,VERB,Come to have (something); receive.,I got a letter from him the other day
I want to watch .,0,1,want,VERB,Have a desire to possess or do (something); wish for.,I want an apple
I want to watch .,0,3,watch,VERB,Look at or observe attentively over a period of time.,Lucy watched him go
Go and sit with daddy .,0,0,Go,VERB,Move from one place to another; travel.,he went out to the shops
Go and sit with daddy .,0,2,sit,VERB,Adopt or be in a position in which one's weight is supported by one's buttocks rather than one's feet and one's back is upright.,I sat next to him at dinner
I want to watch you .,0,1,want,VERB,Have a desire to possess or do (something); wish for.,I want an apple
I want to watch you .,0,3,watch,VERB,Look at or observe attentively over a period of time.,Lucy watched him go
Go and sit with daddy .,0,0,Go,VERB,Move from one place to another; travel.,he went out to the shops
Go and sit with daddy .,0,2,sit,VERB,Adopt or be in a position in which one's weight is supported by one's buttocks rather than one's feet and one's back is upright.,I sat next to him at dinner
No cos you keep shouting at me .,0,3,keep,VERB,Have or retain possession of.,"return one copy to me, keeping the other for your files"
No cos you keep shouting at me .,0,4,shouting,VERB,"(of a person) utter a loud cry, typically as an expression of a strong emotion.",she shouted for joy
"Now go away , please .",0,1,go,VERB,Move from one place to another; travel.,he went out to the shops
shout at you .,0,0,shout,VERB,"(of a person) utter a loud cry, typically as an expression of a strong emotion.",she shouted for joy
Go .,0,0,Go,VERB,Move from one place to another; travel.,he went out to the shops
Go on please .,1,0,Go,VERB,Move from one place to another; travel.,he went out to the shops
I shall just say I 'm sorry we do n't want this meal and we 'll go away .,0,1,shall,VERB,(in the first person) expressing the future tense.,this time next week I shall be in Scotland
I shall just say I 'm sorry we do n't want this meal and we 'll go away .,0,3,say,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
I shall just say I 'm sorry we do n't want this meal and we 'll go away .,0,5,'m,VERB,,
I shall just say I 'm sorry we do n't want this meal and we 'll go away .,0,8,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
I shall just say I 'm sorry we do n't want this meal and we 'll go away .,0,10,want,VERB,Have a desire to possess or do (something); wish for.,I want an apple
I shall just say I 'm sorry we do n't want this meal and we 'll go away .,0,15,'ll,VERB,,
I shall just say I 'm sorry we do n't want this meal and we 'll go away .,0,16,go,VERB,Move from one place to another; travel.,he went out to the shops
Go and sit down with daddy please .,0,0,Go,VERB,Move from one place to another; travel.,he went out to the shops
Go and sit down with daddy please .,0,2,sit,VERB,Adopt or be in a position in which one's weight is supported by one's buttocks rather than one's feet and one's back is upright.,I sat next to him at dinner
She was about to but she found a sticker on book,0,1,was,VERB,Exist.,there are no easy answers
She was about to but she found a sticker on book,0,6,found,VERB,Discover or perceive by chance or unexpectedly.,Lindsey looked up to find Neil watching her
She comes out well on tape does n't she ?,1,1,comes,VERB,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
She comes out well on tape does n't she ?,0,6,does,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
I did n't realise how clear her speech was until I heard it on the tape .,0,1,did,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
I did n't realise how clear her speech was until I heard it on the tape .,0,3,realise,VERB,Become fully aware of (something) as a fact; understand clearly.,he realized his mistake at once
I did n't realise how clear her speech was until I heard it on the tape .,0,8,was,VERB,Exist.,there are no easy answers
I did n't realise how clear her speech was until I heard it on the tape .,0,11,heard,VERB,Perceive with the ear the sound made by (someone or something),behind her she could hear men's voices
drop off,0,0,drop,VERB,Let or make (something) fall vertically.,the fire was caused by someone dropping a lighted cigarette
She was looking at er lights in Sainsbury 's the other day .,0,1,was,VERB,Exist.,there are no easy answers
She was looking at er lights in Sainsbury 's the other day .,0,2,looking,VERB,Direct one's gaze toward someone or something or in a specified direction.,people were looking at him
"It looked like that , did n't it ?",0,1,looked,VERB,Direct one's gaze toward someone or something or in a specified direction.,people were looking at him
"It looked like that , did n't it ?",0,5,did,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
Carol was swaying at her .,0,1,was,VERB,Exist.,there are no easy answers
Carol was swaying at her .,0,2,swaying,VERB,Move or cause to move slowly or rhythmically backwards and forwards or from side to side.,he swayed slightly on his feet
You missed that .,0,1,missed,VERB,"Fail to hit, reach, or come into contact with (something aimed at)",a laser-guided bomb had missed its target
"I just swayed at her , and she",0,2,swayed,VERB,Move or cause to move slowly or rhythmically backwards and forwards or from side to side.,he swayed slightly on his feet
"How far back does this go , I suppose early fifties ?",0,3,does,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"How far back does this go , I suppose early fifties ?",1,5,go,VERB,Move from one place to another; travel.,he went out to the shops
"How far back does this go , I suppose early fifties ?",0,8,suppose,VERB,Think or assume that something is true or probable but lack proof or certain knowledge.,I suppose I got there about noon
I remember Conway Twitty .,0,1,remember,VERB,Have in or be able to bring to one's mind an awareness of (someone or something from the past),I remember the screech of the horn as the car came towards me
"I do n't think he ever recorded it , I think he just used to sing it at his , er sort of cabaret .",0,1,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"I do n't think he ever recorded it , I think he just used to sing it at his , er sort of cabaret .",0,3,think,VERB,"Have a particular opinion, belief, or idea about someone or something.",she thought that nothing would be the same again
"I do n't think he ever recorded it , I think he just used to sing it at his , er sort of cabaret .",0,6,recorded,VERB,Set down in writing or some other permanent form for later reference.,they were asked to keep a diary and record everything they ate or drank
"I do n't think he ever recorded it , I think he just used to sing it at his , er sort of cabaret .",0,10,think,VERB,"Have a particular opinion, belief, or idea about someone or something.",she thought that nothing would be the same again
"I do n't think he ever recorded it , I think he just used to sing it at his , er sort of cabaret .",0,13,used,VERB,"Take, hold, or deploy (something) as a means of accomplishing or achieving something; employ.",she used her key to open the front door
"I do n't think he ever recorded it , I think he just used to sing it at his , er sort of cabaret .",0,15,sing,VERB,"Make musical sounds with the voice, especially words with a set tune.",Bella sang to the baby
"Well so many of these songs have been done by so many people that you would be forgiven for thinking that , that .",0,6,have,VERB,"Possess, own, or hold.",he had a new car and a boat
"Well so many of these songs have been done by so many people that you would be forgiven for thinking that , that .",0,7,been,VERB,Exist.,there are no easy answers
"Well so many of these songs have been done by so many people that you would be forgiven for thinking that , that .",0,8,done,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"Well so many of these songs have been done by so many people that you would be forgiven for thinking that , that .",0,15,would,VERB,(expressing the conditional mood) indicating the consequence of an imagined event or situation.,he said he would be away for a couple of days
"Well so many of these songs have been done by so many people that you would be forgiven for thinking that , that .",0,16,be,VERB,Exist.,there are no easy answers
"Well so many of these songs have been done by so many people that you would be forgiven for thinking that , that .",0,17,forgiven,VERB,"Stop feeling angry or resentful towards (someone) for an offence, flaw, or mistake.",I'll never forgive David for the way he treated her
"Well so many of these songs have been done by so many people that you would be forgiven for thinking that , that .",0,19,thinking,VERB,"Have a particular opinion, belief, or idea about someone or something.",she thought that nothing would be the same again
"Because there 's one there , one on one of these that er either Paul Simon or Art Garfunkel or someone , ca n't remember which one , probably Art Garfunkel as Paul Simon does all his own does n't he ?",0,2,'s,VERB,,
"Because there 's one there , one on one of these that er either Paul Simon or Art Garfunkel or someone , ca n't remember which one , probably Art Garfunkel as Paul Simon does all his own does n't he ?",0,22,ca,VERB,,
"Because there 's one there , one on one of these that er either Paul Simon or Art Garfunkel or someone , ca n't remember which one , probably Art Garfunkel as Paul Simon does all his own does n't he ?",0,24,remember,VERB,Have in or be able to bring to one's mind an awareness of (someone or something from the past),I remember the screech of the horn as the car came towards me
"Because there 's one there , one on one of these that er either Paul Simon or Art Garfunkel or someone , ca n't remember which one , probably Art Garfunkel as Paul Simon does all his own does n't he ?",0,34,does,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"Because there 's one there , one on one of these that er either Paul Simon or Art Garfunkel or someone , ca n't remember which one , probably Art Garfunkel as Paul Simon does all his own does n't he ?",0,38,does,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"Well there 's one on there , I ca n't remember",0,2,'s,VERB,,
"Well there 's one on there , I ca n't remember",0,8,ca,VERB,,
"Well there 's one on there , I ca n't remember",0,10,remember,VERB,Have in or be able to bring to one's mind an awareness of (someone or something from the past),I remember the screech of the horn as the car came towards me
"Like for instance the , er , what do they call those two ?",0,8,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"Like for instance the , er , what do they call those two ?",0,10,call,VERB,Give (a baby or animal) a specified name.,they called their daughter Hannah
"You know , Wake up Little Suzie ?",0,1,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"You know , Wake up Little Suzie ?",0,3,Wake,VERB,Emerge or cause to emerge from sleep; stop sleeping.,she woke up feeling better
Shut up .,0,0,Shut,VERB,Move (something) into position so as to block an opening; close.,"shut the window, please"
Ca n't remember which one it is but I 'll recognise it when I hear it .,0,0,Ca,VERB,,
Ca n't remember which one it is but I 'll recognise it when I hear it .,0,2,remember,VERB,Have in or be able to bring to one's mind an awareness of (someone or something from the past),I remember the screech of the horn as the car came towards me
Ca n't remember which one it is but I 'll recognise it when I hear it .,0,6,is,VERB,Exist.,there are no easy answers
Ca n't remember which one it is but I 'll recognise it when I hear it .,0,9,'ll,VERB,,
Ca n't remember which one it is but I 'll recognise it when I hear it .,0,10,recognise,VERB,Identify (someone or something) from having encountered them before; know again.,Julia hardly recognized Jill when they met
Ca n't remember which one it is but I 'll recognise it when I hear it .,0,14,hear,VERB,Perceive with the ear the sound made by (someone or something),behind her she could hear men's voices
Have to employ him full time .,0,0,Have,VERB,"Possess, own, or hold.",he had a new car and a boat
Have to employ him full time .,0,2,employ,VERB,Give work to (someone) and pay them for it.,the firm employs 150 people
I just ca n't believe how daft he is .,0,2,ca,VERB,,
I just ca n't believe how daft he is .,0,4,believe,VERB,"Accept that (something) is true, especially without proof.",the superintendent believed Lancaster's story
I just ca n't believe how daft he is .,0,8,is,VERB,Exist.,there are no easy answers
I suppose you like that film .,0,1,suppose,VERB,Think or assume that something is true or probable but lack proof or certain knowledge.,I suppose I got there about noon
Forget it .,0,0,Forget,VERB,Fail to remember.,he had forgotten his lines
Well she 's looking at it .,0,2,'s,VERB,,
Well she 's looking at it .,0,3,looking,VERB,Direct one's gaze toward someone or something or in a specified direction.,people were looking at him
Keeping him busy out on estimates and,0,0,Keeping,VERB,Have or retain possession of.,"return one copy to me, keeping the other for your files"
"Well , my dad wo n't pass them onto Terry .",0,4,wo,VERB,,
"Well , my dad wo n't pass them onto Terry .",1,6,pass,VERB,Move or cause to move in a specified direction.,he passed through towns and villages
"Me dad said he 's had enough Well , we were debating whether to give it to you or not .",0,2,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"Me dad said he 's had enough Well , we were debating whether to give it to you or not .",0,4,'s,VERB,,
"Me dad said he 's had enough Well , we were debating whether to give it to you or not .",1,5,had,VERB,"Possess, own, or hold.",he had a new car and a boat
"Me dad said he 's had enough Well , we were debating whether to give it to you or not .",0,10,were,VERB,Exist.,there are no easy answers
"Me dad said he 's had enough Well , we were debating whether to give it to you or not .",0,11,debating,VERB,"Argue about (a subject), especially in a formal manner.",MPs debated the issue in the Commons
"Me dad said he 's had enough Well , we were debating whether to give it to you or not .",1,14,give,VERB,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
"But I thought , well if Terry notices he might .",0,2,thought,VERB,"Have a particular opinion, belief, or idea about someone or something.",she thought that nothing would be the same again
"But I thought , well if Terry notices he might .",0,7,notices,VERB,Become aware of.,he noticed the youths behaving suspiciously
"But I thought , well if Terry notices he might .",0,9,might,VERB,"Used in reported speech, to express possibility or permission.",he said he might be late
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .",1,2,wanted,VERB,Have a desire to possess or do (something); wish for.,I want an apple
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .",0,3,re-estimating,VERB,,
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .",1,8,wanted,VERB,Have a desire to possess or do (something); wish for.,I want an apple
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .",0,19,are,VERB,Exist.,there are no easy answers
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .",0,20,going,VERB,Move from one place to another; travel.,he went out to the shops
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .",0,22,cost,VERB,(of an object or action) require the payment of (a specified sum of money) before it can be acquired or done.,each issue of the magazine costs £1
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .",0,26,get,VERB,Come to have (something); receive.,I got a letter from him the other day
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .",0,27,done,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
We give them a provisional kind of price and not really gone into it in detail .,1,1,give,VERB,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
We give them a provisional kind of price and not really gone into it in detail .,1,11,gone,VERB,Move from one place to another; travel.,he went out to the shops
So she had a list of about five things she wanted sorted out and she said so far we were the cheapest .,0,2,had,VERB,"Possess, own, or hold.",he had a new car and a boat
So she had a list of about five things she wanted sorted out and she said so far we were the cheapest .,0,10,wanted,VERB,Have a desire to possess or do (something); wish for.,I want an apple
So she had a list of about five things she wanted sorted out and she said so far we were the cheapest .,1,11,sorted,VERB,Arrange systematically in groups; separate according to type.,the mail was sorted
So she had a list of about five things she wanted sorted out and she said so far we were the cheapest .,0,15,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
So she had a list of about five things she wanted sorted out and she said so far we were the cheapest .,0,19,were,VERB,Exist.,there are no easy answers
But she 's got about six different firms on the computer and was comparing notes .,0,2,'s,VERB,,
But she 's got about six different firms on the computer and was comparing notes .,1,3,got,VERB,Come to have (something); receive.,I got a letter from him the other day
But she 's got about six different firms on the computer and was comparing notes .,0,12,was,VERB,Exist.,there are no easy answers
But she 's got about six different firms on the computer and was comparing notes .,0,13,comparing,VERB,"Estimate, measure, or note the similarity or dissimilarity between.",individual schools compared their facilities with those of others in the area
So I worked out and the other two were really fitting and electrics and it was all down to Terry to sort those out .,0,2,worked,VERB,Be engaged in physical or mental activity in order to achieve a result; do work.,she has been working so hard
So I worked out and the other two were really fitting and electrics and it was all down to Terry to sort those out .,0,8,were,VERB,Exist.,there are no easy answers
So I worked out and the other two were really fitting and electrics and it was all down to Terry to sort those out .,0,15,was,VERB,Exist.,there are no easy answers
So I worked out and the other two were really fitting and electrics and it was all down to Terry to sort those out .,1,21,sort,VERB,Arrange systematically in groups; separate according to type.,the mail was sorted
"Well you ca n't afford to lose them , can you ?",0,2,ca,VERB,,
"Well you ca n't afford to lose them , can you ?",0,4,afford,VERB,Have enough money to pay for.,the best that I could afford was a first-floor room
"Well you ca n't afford to lose them , can you ?",1,6,lose,VERB,Be deprived of or cease to have or retain (something),I've lost my appetite
"Well you ca n't afford to lose them , can you ?",0,9,can,VERB,Be able to.,they can run fast
So what 's going to happen then ?,0,2,'s,VERB,,
So what 's going to happen then ?,0,3,going,VERB,Move from one place to another; travel.,he went out to the shops
So what 's going to happen then ?,0,5,happen,VERB,Take place; occur.,two hours had passed and still nothing had happened
God knows .,0,1,knows,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"He said , I asked , asked , well I left a message on Saturday for him to sort them out did n't I ?",0,1,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"He said , I asked , asked , well I left a message on Saturday for him to sort them out did n't I ?",0,4,asked,VERB,Say something in order to obtain an answer or some information.,I asked her what she meant
"He said , I asked , asked , well I left a message on Saturday for him to sort them out did n't I ?",0,6,asked,VERB,Say something in order to obtain an answer or some information.,I asked her what she meant
"He said , I asked , asked , well I left a message on Saturday for him to sort them out did n't I ?",0,10,left,VERB,Go away from.,she left London on June 6
"He said , I asked , asked , well I left a message on Saturday for him to sort them out did n't I ?",1,18,sort,VERB,Arrange systematically in groups; separate according to type.,the mail was sorted
"He said , I asked , asked , well I left a message on Saturday for him to sort them out did n't I ?",0,21,did,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
He already knew about that .,0,2,knew,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"And then I asked my father on Tuesday to remind him and he said , he 'd already said he 'd fetch them in on Tuesday .",0,3,asked,VERB,Say something in order to obtain an answer or some information.,I asked her what she meant
"And then I asked my father on Tuesday to remind him and he said , he 'd already said he 'd fetch them in on Tuesday .",0,9,remind,VERB,Cause (someone) to remember someone or something.,he would have forgotten my birthday if you hadn't reminded him
"And then I asked my father on Tuesday to remind him and he said , he 'd already said he 'd fetch them in on Tuesday .",0,13,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"And then I asked my father on Tuesday to remind him and he said , he 'd already said he 'd fetch them in on Tuesday .",0,16,'d,VERB,,
"And then I asked my father on Tuesday to remind him and he said , he 'd already said he 'd fetch them in on Tuesday .",0,18,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"And then I asked my father on Tuesday to remind him and he said , he 'd already said he 'd fetch them in on Tuesday .",0,20,'d,VERB,,
"And then I asked my father on Tuesday to remind him and he said , he 'd already said he 'd fetch them in on Tuesday .",1,21,fetch,VERB,Go for and then bring back (someone or something) for someone.,he ran to fetch help
"And he , my father reminded him last night and he said yeah he would have them by tomorrow morning .",0,5,reminded,VERB,Cause (someone) to remember someone or something.,he would have forgotten my birthday if you hadn't reminded him
"And he , my father reminded him last night and he said yeah he would have them by tomorrow morning .",0,11,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"And he , my father reminded him last night and he said yeah he would have them by tomorrow morning .",0,14,would,VERB,(expressing the conditional mood) indicating the consequence of an imagined event or situation.,he said he would be away for a couple of days
"And he , my father reminded him last night and he said yeah he would have them by tomorrow morning .",1,15,have,VERB,"Possess, own, or hold.",he had a new car and a boat
"But he 's , he just really has to get in touch with one of them and tell them the prices .",0,2,'s,VERB,,
"But he 's , he just really has to get in touch with one of them and tell them the prices .",0,7,has,VERB,"Possess, own, or hold.",he had a new car and a boat
"But he 's , he just really has to get in touch with one of them and tell them the prices .",0,9,get,VERB,Come to have (something); receive.,I got a letter from him the other day
"But he 's , he just really has to get in touch with one of them and tell them the prices .",0,17,tell,VERB,Communicate information to someone in spoken or written words.,I told her you were coming
So I do n't know .,0,2,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
So I do n't know .,0,4,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,3,mean,VERB,Intend to convey or refer to (a particular thing); signify.,I don't know what you mean
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,5,'d,VERB,,
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,6,done,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,9,'s,VERB,,
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,10,done,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,16,are,VERB,Exist.,there are no easy answers
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",1,19,polishing,VERB,Make the surface of (something) smooth and shiny by rubbing it.,behind the bar the steward polished glasses busily
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,23,are,VERB,Exist.,there are no easy answers
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,29,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"Well , I mean he 'd done , he 's done this first estimate , these are all just polishing touches cos people are obviously interested in , you know they 're well keen on our prices .",0,31,'re,VERB,,
they ca n't pursue it till we come back to them .,0,1,ca,VERB,,
they ca n't pursue it till we come back to them .,1,3,pursue,VERB,Follow or chase (someone or something),the officer pursued the van
they ca n't pursue it till we come back to them .,0,7,come,VERB,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
They 're not pursuing it until we put these things out .,0,1,'re,VERB,,
They 're not pursuing it until we put these things out .,1,3,pursuing,VERB,Follow or chase (someone or something),the officer pursued the van
They 're not pursuing it until we put these things out .,1,7,put,VERB,Move to or place in a particular position.,I put my hand out towards her
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,0,3,turned,VERB,Move in a circular direction wholly or partly round an axis or point.,the big wheel was turning
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,0,6,'ve,VERB,,
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,1,7,had,VERB,"Possess, own, or hold.",he had a new car and a boat
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,0,13,'s,VERB,,
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,0,15,going,VERB,Move from one place to another; travel.,he went out to the shops
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,0,17,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,1,21,passes,VERB,Move or cause to move in a specified direction.,he passed through towns and villages
I said yeah then I get into trouble with them for not passing estimates to Terry and then there 's an argument .,0,1,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
I said yeah then I get into trouble with them for not passing estimates to Terry and then there 's an argument .,1,5,get,VERB,Come to have (something); receive.,I got a letter from him the other day
I said yeah then I get into trouble with them for not passing estimates to Terry and then there 's an argument .,1,12,passing,VERB,Move or cause to move in a specified direction.,he passed through towns and villages
I said yeah then I get into trouble with them for not passing estimates to Terry and then there 's an argument .,0,19,'s,VERB,,
"If he , if he says anything to me I 'll just have to tell him .",0,5,says,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"If he , if he says anything to me I 'll just have to tell him .",0,10,'ll,VERB,,
"If he , if he says anything to me I 'll just have to tell him .",0,12,have,VERB,"Possess, own, or hold.",he had a new car and a boat
"If he , if he says anything to me I 'll just have to tell him .",0,14,tell,VERB,Communicate information to someone in spoken or written words.,I told her you were coming
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,0,2,'s,VERB,,
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,0,4,doing,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,0,8,'s,VERB,,
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,0,9,been,VERB,Exist.,there are no easy answers
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,1,10,given,VERB,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,0,13,ca,VERB,,
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,0,15,afford,VERB,Have enough money to pay for.,the best that I could afford was a first-floor room
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,1,17,throw,VERB,Propel (something) with force through the air by a movement of the arm and hand.,I threw a brick through the window
It 's cos he 's working for him at the moment money .,0,1,'s,VERB,,
It 's cos he 's working for him at the moment money .,0,4,'s,VERB,,
It 's cos he 's working for him at the moment money .,0,5,working,VERB,Be engaged in physical or mental activity in order to achieve a result; do work.,she has been working so hard
He always gets like that and then he forgets after like a month or two when he has n't worked for him .,0,2,gets,VERB,Come to have (something); receive.,I got a letter from him the other day
He always gets like that and then he forgets after like a month or two when he has n't worked for him .,0,8,forgets,VERB,Fail to remember.,he had forgotten his lines
He always gets like that and then he forgets after like a month or two when he has n't worked for him .,0,17,has,VERB,"Possess, own, or hold.",he had a new car and a boat
He always gets like that and then he forgets after like a month or two when he has n't worked for him .,0,19,worked,VERB,Be engaged in physical or mental activity in order to achieve a result; do work.,she has been working so hard
He forgets how annoying he can be and you know he swings the other way .,0,1,forgets,VERB,Fail to remember.,he had forgotten his lines
He forgets how annoying he can be and you know he swings the other way .,0,5,can,VERB,Be able to.,they can run fast
He forgets how annoying he can be and you know he swings the other way .,0,6,be,VERB,Exist.,there are no easy answers
He forgets how annoying he can be and you know he swings the other way .,0,9,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
He forgets how annoying he can be and you know he swings the other way .,1,11,swings,VERB,Move or cause to move back and forth or from side to side while suspended or on an axis.,her long black skirt swung about her legs
I mean Brian 's pulled in a lot of work .,0,1,mean,VERB,Intend to convey or refer to (a particular thing); signify.,I don't know what you mean
I mean Brian 's pulled in a lot of work .,0,4,pulled,VERB,Exert force on (someone or something) so as to cause movement towards oneself.,he pulled them down on to the couch
"lot of people kind of saying come back again on Thursday So he 's , he 's .",0,5,saying,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"lot of people kind of saying come back again on Thursday So he 's , he 's .",0,6,come,VERB,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
"lot of people kind of saying come back again on Thursday So he 's , he 's .",0,13,'s,VERB,,
"lot of people kind of saying come back again on Thursday So he 's , he 's .",0,16,'s,VERB,,
If we got Terry to do that we 'd be well away .,1,2,got,VERB,Come to have (something); receive.,I got a letter from him the other day
If we got Terry to do that we 'd be well away .,0,5,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
If we got Terry to do that we 'd be well away .,0,8,'d,VERB,,
If we got Terry to do that we 'd be well away .,0,9,be,VERB,Exist.,there are no easy answers
"They , they would love him I mean one of them it was annoying really cos Terry 's just not pulling his weight .",0,3,would,VERB,(expressing the conditional mood) indicating the consequence of an imagined event or situation.,he said he would be away for a couple of days
"They , they would love him I mean one of them it was annoying really cos Terry 's just not pulling his weight .",0,4,love,VERB,Feel deep affection for (someone),he loved his sister dearly
