sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"The sounds are the same as those of daylight , yet somehow the night magnifies and sharpens the creak of a yielding block , the sigh of air over a shroud , the stretching of a sail , the hiss of water sliding sleek against the hull , the curl of a quarter-wave falling away , and the thump as a wave strikes the cutwater to be sheared into two bright slices of whiteness .",0,69,two,NUM,Equivalent to the sum of one and one; one less than three; 2.,two years ago
"The sounds are the same as those of daylight , yet somehow the night magnifies and sharpens the creak of a yielding block , the sigh of air over a shroud , the stretching of a sail , the hiss of water sliding sleek against the hull , the curl of a quarter-wave falling away , and the thump as a wave strikes the cutwater to be sheared into two bright slices of whiteness .",0,70,bright,ADJ,Giving out or reflecting much light; shining.,the sun was dazzlingly bright
"The sounds are the same as those of daylight , yet somehow the night magnifies and sharpens the creak of a yielding block , the sigh of air over a shroud , the stretching of a sail , the hiss of water sliding sleek against the hull , the curl of a quarter-wave falling away , and the thump as a wave strikes the cutwater to be sheared into two bright slices of whiteness .",1,71,slices,NOUN,"A thin, broad piece of food, such as bread, meat, or cake, cut from a larger portion.",four slices of bread
"The sounds are the same as those of daylight , yet somehow the night magnifies and sharpens the creak of a yielding block , the sigh of air over a shroud , the stretching of a sail , the hiss of water sliding sleek against the hull , the curl of a quarter-wave falling away , and the thump as a wave strikes the cutwater to be sheared into two bright slices of whiteness .",0,72,of,ADP,Expressing the relationship between a part and a whole.,the sleeve of his coat
"The sounds are the same as those of daylight , yet somehow the night magnifies and sharpens the creak of a yielding block , the sigh of air over a shroud , the stretching of a sail , the hiss of water sliding sleek against the hull , the curl of a quarter-wave falling away , and the thump as a wave strikes the cutwater to be sheared into two bright slices of whiteness .",0,73,whiteness,NOUN,The property or quality of being white in colour.,a landscape dominated by the whiteness of snow
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,0,I,PRON,Used by a speaker to refer to himself or herself.,accept me for what I am
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,1,like,VERB,"Find agreeable, enjoyable, or satisfactory.",all his classmates liked him
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,2,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,3,purposefulness,NOUN,,
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,4,of,ADP,Expressing the relationship between a part and a whole.,the sleeve of his coat
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,5,a,DET,Used when referring to someone or something for the first time in a text or conversation.,a man came out of the room
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,6,boat,NOUN,"A small vessel for travelling over water, propelled by oars, sails, or an engine.",a fishing boat
I like the purposefulness of a boat at night as it slits a path across an empty planet .,1,7,at,ADP,Expressing location or arrival in a particular place or position.,they live at Conway House
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,8,night,NOUN,The period from sunset to sunrise in each twenty-four hours.,a moonless night
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,9,as,ADP,Used to refer to the function or character that someone or something has.,it came as a shock
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,10,it,PRON,Used to refer to a thing previously mentioned or easily identified.,a room with two beds in it
I like the purposefulness of a boat at night as it slits a path across an empty planet .,1,11,slits,VERB,"Make a long, narrow cut in.",give me the truth or I will slit your throat
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,12,a,DET,Used when referring to someone or something for the first time in a text or conversation.,a man came out of the room
I like the purposefulness of a boat at night as it slits a path across an empty planet .,1,13,path,NOUN,A way or track laid down for walking or made by continual treading.,the path continues alongside the river for half a mile
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,14,across,ADP,"From one side to the other of (a place, area, etc.)",I ran across the street
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,15,an,DET,,
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,16,empty,ADJ,Containing nothing; not filled or occupied.,she put down her empty cup
I like the purposefulness of a boat at night as it slits a path across an empty planet .,0,17,planet,NOUN,A celestial body moving in an elliptical orbit round a star.,Kepler showed that a planet moves round the Sun in an elliptical orbit which has the Sun in one of its two foci.
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,0,I,PRON,Used by a speaker to refer to himself or herself.,accept me for what I am
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,1,like,VERB,"Find agreeable, enjoyable, or satisfactory.",all his classmates liked him
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,2,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",1,3,secretiveness,NOUN,,
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,4,of,ADP,Expressing the relationship between a part and a whole.,the sleeve of his coat
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,5,a,DET,Used when referring to someone or something for the first time in a text or conversation.,a man came out of the room
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,6,boat,NOUN,"A small vessel for travelling over water, propelled by oars, sails, or an engine.",a fishing boat
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,7,in,ADP,Expressing the situation of something that is or appears to be enclosed or surrounded by something else.,I'm living in London
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,8,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,9,blackness,NOUN,The property or quality of being black in colour.,it restores grey hair to blackness
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,11,when,ADV,At what time.,when did you last see him?
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,12,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,13,only,ADJ,Alone of its or their kind; single or solitary.,the only medal we had ever won
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,14,thing,NOUN,"An object that one need not, cannot, or does not wish to give a specific name to.",look at that metal rail thing over there
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,15,to,PART,Used with the base form of a verb to indicate that the verb is in the infinitive.,I set out to buy food
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,16,dislike,VERB,Feel distaste for or hostility towards.,she disliked any kind of unnecessary rudeness
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,17,is,VERB,Exist.,there are no easy answers
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,18,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",1,19,prospect,NOUN,The possibility or likelihood of some future event occurring.,there was no prospect of a reconciliation
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,20,of,ADP,Expressing the relationship between a part and a whole.,the sleeve of his coat
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,21,dawn,NOUN,The first appearance of light in the sky before sunrise.,he set off at dawn
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,23,which,ADJ,,
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,24,seems,VERB,Give the impression of being something or having a particular quality.,Dawn seemed annoyed
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,25,like,ADP,Having the same characteristics or qualities as; similar to.,he used to have a car like mine
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,26,a,DET,Used when referring to someone or something for the first time in a text or conversation.,a man came out of the room
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",1,27,betrayal,NOUN,"The action of betraying one's country, a group, or a person; treachery.",the betrayal by the king by his daughter
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,28,because,ADP,,
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",1,30,at,ADP,Expressing location or arrival in a particular place or position.,they live at Conway House
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,31,night,NOUN,The period from sunset to sunrise in each twenty-four hours.,a moonless night
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,33,in,ADP,Expressing the situation of something that is or appears to be enclosed or surrounded by something else.,I'm living in London
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,34,a,DET,Used when referring to someone or something for the first time in a text or conversation.,a man came out of the room
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,35,boat,NOUN,"A small vessel for travelling over water, propelled by oars, sails, or an engine.",a fishing boat
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,36,under,ADP,Extending or directly below.,vast stores of gas under the North Sea
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,37,sail,NOUN,A piece of material extended on a mast to catch the wind and propel a boat or ship or other vessel.,all the sails were unfurled
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,39,it,PRON,Used to refer to a thing previously mentioned or easily identified.,a room with two beds in it
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,40,is,VERB,Exist.,there are no easy answers
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,41,easy,ADJ,Achieved without great effort; presenting few difficulties.,an easy way of retrieving information
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,42,to,PART,Used with the base form of a verb to indicate that the verb is in the infinitive.,I set out to buy food
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",1,43,feel,VERB,Be aware of (a person or object) through touching or being touched.,she felt someone touch her shoulder
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,44,very,ADV,In a high degree.,a very large amount
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",1,45,close,ADJ,Only a short distance away or apart in space or time.,the hotel is close to the sea
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",1,46,to,ADP,Expressing motion in the direction of (a particular location),walking down to the shops
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,47,God,PROPN,,
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,48,Ã¢ÂÂ,PROPN,,
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,49,for,ADP,In support of or in favour of (a person or policy),troops who had fought for Napoleon
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,50,eternity,NOUN,Infinite or unending time.,their love was sealed for eternity
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,51,is,VERB,Exist.,there are no easy answers
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",0,52,all,ADV,Completely.,dressed all in black
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God Ã¢ÂÂ for eternity is all around .",1,53,around,ADV,Located or situated on every side.,the mountains towering all around
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,0,I,PRON,Used by a speaker to refer to himself or herself.,accept me for what I am
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,1,tacked,VERB,Fasten or fix in place with tacks.,he used the tool to tack down sheets of fibreboard
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,2,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,3,ship,NOUN,A large boat for transporting people or goods by sea.,the ship left England with a crew of 36
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,4,shortly,ADV,In a short time; soon.,the new database will shortly be available for consultation
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",1,5,after,ADP,In the time following (an event or another period of time),shortly after their marriage they moved to Colorado
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,6,midnight,NOUN,Twelve o'clock at night.,I left at midnight
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,8,doing,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,9,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,10,job,NOUN,A paid position of regular employment.,the scheme could create 200 jobs
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,11,by,ADP,Identifying the agent performing an action.,the door was opened by my cousin Annie
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,12,myself,PRON,Used by a speaker to refer to himself or herself as the object of a verb or preposition when he or she is the subject of the clause.,I hurt myself by accident
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,13,and,CCONJ,,
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,14,enjoying,VERB,Take delight or pleasure in (an activity or occasion),I enjoy watching good films
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,15,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I tacked the ship shortly after midnight , doing the job by myself and enjoying the work .",0,16,work,NOUN,Activity involving mental or physical effort done in order to achieve a purpose or result.,he was tired after a day's work
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,0,Ellen,PROPN,,
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,1,was,VERB,Exist.,there are no easy answers
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,2,still,ADV,Up to and including the present or the time mentioned; even now (or then) as formerly.,he still lives with his mother
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,3,awake,ADJ,Not asleep.,the noise might keep you awake at night
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,5,talking,VERB,Speak in order to give information or express ideas or feelings; converse or communicate by spoken words.,the two men talked
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,6,in,ADP,Expressing the situation of something that is or appears to be enclosed or surrounded by something else.,I'm living in London
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,7,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,8,stateroom,NOUN,"A large room in a palace or public building, for use on formal occasions.",The Salzburg Mozart Soloists appear regularly in the staterooms of the Mirabell Palace.
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,9,with,ADP,Accompanied by (another person or thing),a nice steak with a bottle of red wine
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,10,Rickie,PROPN,,
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,12,but,CCONJ,,
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,13,everyone,NOUN,,
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,14,else,ADV,,
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,15,seemed,VERB,Give the impression of being something or having a particular quality.,Dawn seemed annoyed
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .",0,16,asleep,ADJ,In a state of sleep.,she had been asleep for over three hours
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,0,I,PRON,Used by a speaker to refer to himself or herself.,accept me for what I am
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,1,wished,VERB,Feel or express a strong desire or hope for something that cannot or probably will not happen.,we wished for peace
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,2,that,DET,Used to identify a specific person or thing observed or heard by the speaker.,look at that chap there
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,3,Ellen,PROPN,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,4,and,CCONJ,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,5,Rickie,PROPN,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,6,would,VERB,(expressing the conditional mood) indicating the consequence of an imagined event or situation.,he said he would be away for a couple of days
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,7,go,VERB,Move from one place to another; travel.,he went out to the shops
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,8,to,ADP,Expressing motion in the direction of (a particular location),walking down to the shops
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,9,their,ADJ,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,10,beds,NOUN,"A piece of furniture for sleep or rest, typically a framework with a mattress.",a large double bed
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,12,for,ADP,In support of or in favour of (a person or policy),troops who had fought for Napoleon
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,13,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",1,14,soft,ADJ,"Easy to mould, cut, compress, or fold; not hard or firm to the touch.",soft margarine
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,15,mutter,NOUN,"A barely audible utterance, especially one expressing dissatisfaction or irritation.",a little mutter of disgust
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,16,of,ADP,Expressing the relationship between a part and a whole.,the sleeve of his coat
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,17,their,ADJ,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,18,voices,NOUN,"The sound produced in a person's larynx and uttered through the mouth, as speech or song.",Meg raised her voice
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,19,was,VERB,Exist.,there are no easy answers
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,20,an,DET,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",1,21,intrusion,NOUN,The action of intruding.,he was furious about this intrusion into his private life
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",1,22,on,ADP,Physically in contact with and supported by (a surface),on the table was a water jug
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,23,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,24,dark,ADJ,With little or no light.,it's too dark to see much
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,25,and,CCONJ,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",1,26,star-studded,VERB,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,27,infinity,NOUN,The state or quality of being infinite.,the infinity of space
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,28,through,ADP,"Moving in one side and out of the other side of (an opening, channel, or location)",she walked through the doorway into the living room
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,29,which,ADJ,,
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,30,I,PRON,Used by a speaker to refer to himself or herself.,accept me for what I am
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,31,steered,VERB,"Guide or control the movement of (a vehicle, vessel, or aircraft), for example by turning a wheel or operating a rudder.",he steered the boat slowly towards the busy quay
"I wished that Ellen and Rickie would go to their beds , for the soft mutter of their voices was an intrusion on the dark and star-studded infinity through which I steered Wavebreaker .",0,32,Wavebreaker,PROPN,,
"We start with a young man , Thomas Fairfax , in military khaki and flying jacket , climbing into his old biplane and taxiing down a runway .",0,0,We,PRON,Used by a speaker to refer to himself or herself and one or more other people considered together.,shall we have a drink?
"We start with a young man , Thomas Fairfax , in military khaki and flying jacket , climbing into his old biplane and taxiing down a runway .",0,1,start,VERB,Begin or be reckoned from a particular point in time or space.,the season starts in September
"We start with a young man , Thomas Fairfax , in military khaki and flying jacket , climbing into his old biplane and taxiing down a runway .",1,2,with,ADP,Accompanied by (another person or thing),a nice steak with a bottle of red wine
