sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
But Ã¢ÂÂ posturing and pretending went far beyond the unions .,0,3,and,CCONJ,,
But Ã¢ÂÂ posturing and pretending went far beyond the unions .,1,4,pretending,VERB,Behave so as to make it appear that something is the case when in fact it is not.,I closed my eyes and pretended I was asleep
But Ã¢ÂÂ posturing and pretending went far beyond the unions .,1,5,went,VERB,Move from one place to another; travel.,he went out to the shops
But Ã¢ÂÂ posturing and pretending went far beyond the unions .,1,6,far,ADV,"At, to, or by a great distance (used to indicate the extent to which one thing is distant from another)",the house was not too far away
But Ã¢ÂÂ posturing and pretending went far beyond the unions .,1,7,beyond,ADP,At or to the further side of.,he pointed to a spot beyond the trees
But Ã¢ÂÂ posturing and pretending went far beyond the unions .,0,8,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
But Ã¢ÂÂ posturing and pretending went far beyond the unions .,0,9,unions,NOUN,"The action of joining together or the fact of being joined together, especially in a political context.",he was opposed to closer political or economic union with Europe
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,0,Mr,PROPN,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,1,Clarke,PROPN,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,2,has,VERB,"Possess, own, or hold.",he had a new car and a boat
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,3,been,VERB,Exist.,there are no easy answers
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,4,indulging,VERB,Allow oneself to enjoy the pleasure of.,we indulged in a cream tea
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",1,5,in,PART,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,6,just,ADV,Exactly.,that's just what I need
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",1,7,that,ADP,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,8,himself,PRON,Used as the object of a verb or preposition to refer to a male person or animal previously mentioned as the subject of the clause.,the steward introduced himself as Pete
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",1,10,putting,VERB,Move to or place in a particular position.,I put my hand out towards her
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",1,11,up,PART,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,12,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,13,luckless,ADJ,Having bad luck; unfortunate.,an osprey seized the luckless fish with its talons
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,14,Duncan,PROPN,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,15,Nichol,PROPN,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,17,chief,ADJ,Most important.,the chief reason for the spending cuts
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,18,executive,NOUN,A person with senior managerial responsibility in a business.,account executives
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,19,of,ADP,Expressing the relationship between a part and a whole.,the sleeve of his coat
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,20,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,21,health,NOUN,The state of being free from illness or injury.,he was restored to health
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,22,service,NOUN,The action of helping or doing work for someone.,millions are involved in voluntary service
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,24,to,PART,Used with the base form of a verb to indicate that the verb is in the infinitive.,I set out to buy food
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",1,25,take,VERB,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,26,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,27,initial,ADJ,Existing or occurring at the beginning.,our initial impression was favourable
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",1,28,flak,NOUN,Strong criticism.,you must be strong enough to take the flak if things go wrong
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",1,29,under,ADP,Extending or directly below.,vast stores of gas under the North Sea
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,30,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,31,pretence,NOUN,An attempt to make something that is not the case appear true.,his anger is masked by a pretence that all is well
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,32,that,ADP,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,33,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,34,dispute,NOUN,A disagreement or argument.,a territorial dispute between the two countries
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,35,is,VERB,Exist.,there are no easy answers
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,36,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,37,his,ADJ,,
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",1,38,direct,ADJ,Extending or moving from one place to another without changing direction or stopping.,there was no direct flight that day
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .",0,39,responsibility,NOUN,The state or fact of having a duty to deal with something or of having control over someone.,a true leader takes responsibility for their team and helps them achieve goals
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,0,Yet,CCONJ,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,1,it,PRON,Used to refer to a thing previously mentioned or easily identified.,a room with two beds in it
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,2,was,VERB,Exist.,there are no easy answers
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,3,Mr,PROPN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,4,Clarke,PROPN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,6,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,7,Mr,PROPN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,8,Nichol,PROPN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,10,who,NOUN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,11,was,VERB,Exist.,there are no easy answers
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,12,involved,VERB,Have or include (something) as a necessary or integral part or result.,my job involves a lot of travelling
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",1,13,in,ADP,Expressing the situation of something that is or appears to be enclosed or surrounded by something else.,I'm living in London
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,14,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",1,15,critical,ADJ,Expressing adverse or disapproving comments or judgements.,I was very critical of the previous regime
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,16,decisions,NOUN,A conclusion or resolution reached after consideration.,I'll make the decision on my own
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,17,Ã¢ÂÂ,VERB,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,18,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,19,cash,NOUN,"Money in coins or notes, as distinct from cheques, money orders, or credit.",the staff were paid in cash
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",1,20,limit,NOUN,A point or level beyond which something does not or may not extend or pass.,the success of the coup showed the limits of monarchical power
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,21,for,ADP,In support of or in favour of (a person or policy),troops who had fought for Napoleon
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,22,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,23,NHS,PROPN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,25,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,26,6.5,NUM,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,27,per,ADP,For each (used with units to express a rate),he charges £2 per square yard
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,28,cent,NOUN,"A monetary unit in various countries, equal to one hundredth of a dollar, euro, or other decimal currency unit.",the pound is down two cents at one dollar forty
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,29,offer,NOUN,An expression of readiness to do or give something if desired.,sympathetic offers of help
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",1,30,to,ADP,Expressing motion in the direction of (a particular location),walking down to the shops
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,31,ambulance,NOUN,"A vehicle equipped for taking sick or injured people to and from hospital, especially in emergencies.",we called an ambulance
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,32,workers,NOUN,A person who does a specified type of work or who works in a specified way.,a farm worker
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",1,34,compared,VERB,"Estimate, measure, or note the similarity or dissimilarity between.",individual schools compared their facilities with those of others in the area
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",1,35,to,ADP,Expressing motion in the direction of (a particular location),walking down to the shops
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,36,seven,NUM,"Equivalent to the sum of three and four; one more than six, or three less than ten; 7.",two sevens are fourteen
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,37,per,NOUN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,38,cent,NOUN,"A monetary unit in various countries, equal to one hundredth of a dollar, euro, or other decimal currency unit.",the pound is down two cents at one dollar forty
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,39,for,ADP,In support of or in favour of (a person or policy),troops who had fought for Napoleon
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,40,nurses,NOUN,"A person trained to care for the sick or infirm, especially in a hospital.",a team of doctors and nurses
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,42,eight,NUM,"Equivalent to the product of two and four; one more than seven, or two less than ten; 8.",a committee of eight members
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,43,per,NOUN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,44,cent,NOUN,"A monetary unit in various countries, equal to one hundredth of a dollar, euro, or other decimal currency unit.",the pound is down two cents at one dollar forty
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,45,for,ADP,In support of or in favour of (a person or policy),troops who had fought for Napoleon
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,46,doctors,NOUN,A person who is qualified to treat people who are ill.,I'll make him go and see the doctor
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,47,and,CCONJ,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,48,nine,NUM,"Equivalent to the product of three and three; one more than eight, or one less than ten; 9.",nine European countries
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,49,per,NOUN,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,50,cent,NOUN,"A monetary unit in various countries, equal to one hundredth of a dollar, euro, or other decimal currency unit.",the pound is down two cents at one dollar forty
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,51,for,ADP,In support of or in favour of (a person or policy),troops who had fought for Napoleon
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,52,ancillary,ADJ,"Providing necessary support to the primary activities or operation of an organization, system, etc.",ancillary staff
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,53,workers,NOUN,A person who does a specified type of work or who works in a specified way.,a farm worker
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,56,and,CCONJ,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,57,today,NOUN,This present day.,today is a rest day
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,58,'s,PART,,
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",1,59,introduction,NOUN,The action of introducing something.,issues arising from the introduction of new technology
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,60,of,ADP,Expressing the relationship between a part and a whole.,the sleeve of his coat
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,61,military,ADJ,Relating to or characteristic of soldiers or armed forces.,the build-up of military activity
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",0,62,ambulances,NOUN,"A vehicle equipped for taking sick or injured people to and from hospital, especially in emergencies.",we called an ambulance
Ambulance workers on emergency work do deserve a much higher increase .,0,0,Ambulance,ADJ,,
Ambulance workers on emergency work do deserve a much higher increase .,0,1,workers,NOUN,A person who does a specified type of work or who works in a specified way.,a farm worker
Ambulance workers on emergency work do deserve a much higher increase .,1,2,on,ADP,Physically in contact with and supported by (a surface),on the table was a water jug
Ambulance workers on emergency work do deserve a much higher increase .,0,3,emergency,NOUN,"A serious, unexpected, and often dangerous situation requiring immediate action.",personal alarms for use in an emergency
